위도,경도,순번,기관분류,기관명,기관주소_도로명,의료기관분류,지역,대표전화,대표전화2,팩스번호,기준일자
35.81670315,128.5322987,443,의원,가톨릭연합내과의원,"대구광역시 달서구 월배로 168, 아보스타워 5,6층 (상인동)",응급의료기관이외,대구,053-477-0808,053-477-0808,053-474-0808,2024-05-20
35.82875788,128.5494129,444,의원,가톨릭연합정형외과의원,대구광역시 달서구 월배로 379 (송현동),응급의료기관이외,대구,053-629-9119,053-629-9119,053-629-7070,2024-05-20
35.85667206,128.5552747,445,의원,가톨릭이비인후과의원,대구광역시 달서구 달구벌대로 1736 (두류동),응급의료기관이외,대구,053-623-5075,053-623-5075,053-624-5075,2024-05-20
35.8154103,128.5296338,446,의원,강석진웰키움소아청소년과의원,"대구광역시 달서구 월배로 138, 2층 (진천동)",응급의료기관이외,대구,053-636-0852,053-636-0852,053-636-0853,2024-05-20
35.82438159,128.5243262,447,의원,건강한속내과의원,"대구광역시 달서구 조암로 48, 206호 (월성동, 원더풀스파랜드)",응급의료기관이외,대구,053-636-2900,053-636-2900,053-636-2902,2024-05-20
35.8262217,128.5292076,448,의원,경대리즈유외과의원,"대구광역시 달서구 조암로 4, 3층 301,302호 (월성동)",응급의료기관이외,대구,053-639-6060,053-639-6060,053-639-6061,2024-05-20
35.8195135,128.5387583,449,의원,경대연합안과의원,"대구광역시 달서구 월배로 233, 6층 (상인동)",응급의료기관이외,대구,053-636-8875,053-636-8875,053-636-8884,2024-05-20
35.84373028,128.545177,450,의원,경대연합진내과의원,대구광역시 달서구 장기로 140 (성당동),응급의료기관이외,대구,053-656-0526,053-656-0526,053-656-0527,2024-05-20
35.81449849,128.5274038,451,의원,경대연합팔팔한속내과의원,"대구광역시 달서구 월배로 120, 서호빌딩 2층 202호 (진천동)",응급의료기관이외,대구,053-716-8880,053-716-8880,053-716-8810,2024-05-20
35.81910639,128.5370845,452,의원,경대제이정신건강의학과의원,"대구광역시 달서구 월배로 219, 701호 (상인동, CENTRO TOWER)",응급의료기관이외,대구,053-633-6680,053-633-6680,053-633-6685,2024-05-20
35.825673,128.5297384,453,의원,경대최강마취통증의학과의원,"대구광역시 달서구 조암로 1, 미래타워 403,404호 (월성동)",응급의료기관이외,대구,053-654-0119,053-654-0119,053-642-3119,2024-05-20
35.843344,128.536751,454,의원,경대케이속내과의원,"대구광역시 달서구 장기로 217, 5층 (본리동)",응급의료기관이외,대구,053-558-5300,053-558-5300,053-558-5305,2024-05-20
35.82584429,128.5278554,455,의원,경대탑내과의원,"대구광역시 달서구 조암로 16, 도원빌딩 3층 (월성동)",응급의료기관이외,대구,053-636-5100,053-636-5100,053-636-5105,2024-05-20
35.85943711,128.5634321,456,의원,경일신경과내과의원,대구광역시 달서구 달구벌대로 1814 (두류동),응급의료기관이외,대구,053-652-2525,053-652-2525,053-625-3234,2024-05-20
35.82993396,128.5504283,457,의원,고성만내과의원,대구광역시 달서구 월배로 395 (송현동),응급의료기관이외,대구,053-626-8575,053-626-8575,053-623-5012,2024-05-20
35.81296242,128.5095224,458,의원,고운아이소아청소년과의원,"대구광역시 달서구 달서대로 65-25, 제일빌딩 2층 (유천동)",응급의료기관이외,대구,053-637-7117,053-637-7117,053-637-7227,2024-05-20
35.85587979,128.5531323,459,의원,곽신일이비인후과의원,대구광역시 달서구 달구벌대로 1714 (두류동),응급의료기관이외,대구,053-552-5578,053-552-5578,053-552-5578,2024-05-20
35.85667206,128.5552747,460,의원,광장신경외과의원,"대구광역시 달서구 달구벌대로 1736, 2층 (두류동)",응급의료기관이외,대구,053-624-7755,053-624-7755,053-624-7765,2024-05-20
35.85572805,128.5528102,461,의원,광장피부과의원,"대구광역시 달서구 달구벌대로 1710, 2층 (두류동)",응급의료기관이외,대구,053-622-5550,053-622-5550,053-653-5559,2024-05-20
35.81391552,128.5246888,462,의원,구순정산부인과의원,"대구광역시 달서구 월배로 92, 4층 (진천동)",응급의료기관이외,대구,053-642-8400,053-642-8400,053-642-8410,2024-05-20
35.82567385,128.5297136,463,의원,구자섭정신건강의학과의원,대구광역시 달서구 조암로 1 (월성동),응급의료기관이외,대구,053-637-2727,053-637-2727,053-637-2726,2024-05-20
35.81502563,128.5284586,464,의원,굿모닝이비인후과의원,"대구광역시 달서구 월배로 130, 2층 (진천동)",응급의료기관이외,대구,053-635-7585,053-635-7585,053-635-7533,2024-05-20
35.83100789,128.5520959,465,의원,권석룡내과의원,대구광역시 달서구 월배로 414 (송현동),응급의료기관이외,대구,053-654-1538,053-654-1538,053-654-1540,2024-05-20
35.850369,128.536089,466,의원,권선미유외과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 2층(죽전동)",응급의료기관이외,대구,053-552-9900,053-552-9900,053-552-9990,2024-05-20
35.81839219,128.5395696,467,의원,권이비인후과의원,"대구광역시 달서구 상인서로 103-6, 리젠트프라자 7층 (상인동)",응급의료기관이외,대구,053-634-3433,053-634-3433,053-634-3447,2024-05-20
35.85015341,128.5339066,468,의원,그랜드미래흉부외과의원,"대구광역시 달서구 달구벌대로 1525, J타워 501호 (죽전동)",응급의료기관이외,대구,053-555-0655,053-555-0655,053-555-0656,2024-05-20
35.82625298,128.5291972,469,의원,그루메디신경외과의원,"대구광역시 달서구 조암로 4, 4층 401,402호 (월성동, 그루메디컬빌딩)",응급의료기관이외,대구,053-642-2119,053-642-2119,053-644-2119,2024-05-20
35.82625298,128.5291972,470,의원,그린셀의원,"대구광역시 달서구 조암로 4 (월성동, 그루메디칼빌딩)",응급의료기관이외,대구,053-639-8875,053-639-8875,053-639-8876,2024-05-20
35.857011,128.555965,471,의원,김경식정신건강의학과의원,"대구광역시 달서구 달구벌대로 1744, 5층 (두류동)",응급의료기관이외,대구,053-623-8575,053-623-8575,053-623-8576,2024-05-20
35.84334869,128.5378682,472,의원,김교선내과의원,대구광역시 달서구 장기로 205 (본리동),응급의료기관이외,대구,053-526-5600,053-526-5600,053-526-5606,2024-05-20
35.81611871,128.5196461,473,의원,김교일소아청소년과의원,대구광역시 달서구 월배로11길 32 (대천동),응급의료기관이외,대구,053-641-9124,053-641-9124,053-641-9125,2024-05-20
35.85549061,128.5213207,474,의원,김기윤내과의원,대구광역시 달서구 성지로 70 (용산동),응급의료기관이외,대구,053-591-7715,053-591-7715,053-591-7716,2024-05-20
35.84934214,128.5339233,475,의원,김대혁정신건강의학과의원,"대구광역시 달서구 달구벌대로 1530, 301동 307호 (감삼동)",응급의료기관이외,대구,053-554-5575,053-554-5575,053-554-5574,2024-05-20
35.84955946,128.5357182,476,의원,김도훈정신건강의학과의원,"대구광역시 달서구 달구벌대로 1542, 3층 302호 (감삼동)",응급의료기관이외,대구,053-522-2525,053-522-2525,053-522-2526,2024-05-20
35.80717774,128.5359638,477,의원,김동환내과의원,대구광역시 달서구 도원로 29 (도원동),응급의료기관이외,대구,053-641-5513,053-641-5513,053-641-5513,2024-05-20
35.8115427,128.5374207,478,의원,김무원내과의원,대구광역시 달서구 상화북로 101 (상인동),응급의료기관이외,대구,053-633-1253,053-633-1253,053-638-8838,2024-05-20
35.85779091,128.5291084,479,의원,김미정소아청소년과의원,"대구광역시 달서구 용산서로 14, 202호 (용산동, 대광 골든프라자 2층)",응급의료기관이외,대구,053-521-3311,053-521-3311,053-521-3316,2024-05-20
35.85693505,128.4996183,480,의원,김부선이비인후과의원,대구광역시 달서구 성서서로 355-1 (신당동),응급의료기관이외,대구,053-585-8437,053-585-8437,050-4365-8437,2024-05-20
35.8549399,128.5046876,481,의원,김석재내과의원,"대구광역시 달서구 이곡서로 73, 2층 (이곡동)",응급의료기관이외,대구,053-591-7504,053-591-7504,053-592-7504,2024-05-20
35.83673875,128.556342,482,의원,김성수신경과의원,"대구광역시 달서구 월배로 489, 2층(송현동)",응급의료기관이외,대구,053-622-7575,053-622-7575,053-622-8575,2024-05-20
35.82492049,128.5469405,483,의원,김신경과의원,"대구광역시 달서구 월배로 332, 2층 (송현동)",응급의료기관이외,대구,053-653-9928,053-653-9928,053-653-9919,2024-05-20
35.84141675,128.5445412,484,의원,김신향소아과의원,"대구광역시 달서구 당산로 43, 4,5층 (본리동)",응급의료기관이외,대구,053-526-5386,053-526-5386,053-526-5386,2024-05-20
35.81467632,128.5480431,485,의원,김앤박연합정형외과의원,대구광역시 달서구 상화북로 211 (상인동),응급의료기관이외,대구,053-642-8275,053-642-8275,053-642-3235,2024-05-20
35.81985558,128.5307704,486,의원,김앤신연합소아청소년과의원,"대구광역시 달서구 상원로 128, 3층 (상인동)",응급의료기관이외,대구,053-644-7588,053-644-7588,053-644-7545,2024-05-20
35.8578036,128.5303153,487,의원,김이근내과의원,"대구광역시 달서구 용산로 225, 2층 (용산동)",응급의료기관이외,대구,053-521-7575,053-521-7575,053-521-7575,2024-05-20
35.86170457,128.5718633,488,의원,김종식산부인과의원,대구광역시 달서구 달구벌대로 1896 (두류동),응급의료기관이외,대구,053-624-2266,053-624-2266,053-624-2266,2024-05-20
35.8142425,128.5261738,489,의원,김진성정신건강의학과의원,"대구광역시 달서구 월배로 106, 2층 (진천동)",응급의료기관이외,대구,053-641-9666,053-641-9666,053-641-9667,2024-05-20
35.82988503,128.5512691,490,의원,김창원이비인후과의원,대구광역시 달서구 월배로 400 (송현동),응급의료기관이외,대구,053-628-1083,053-628-1083,053-621-1532,2024-05-20
35.8583149,128.5308723,491,의원,김태형피부과의원,"대구광역시 달서구 용산로 232, 2층 (용산동, 삼일빌딩)",응급의료기관이외,대구,053-523-0008,053-523-0008,053-523-0008,2024-05-20
35.81821486,128.5409185,492,의원,김필영 내과의원,"대구광역시 달서구 상인서로 94, 205호 (상인동, 태왕상가)",응급의료기관이외,대구,053-636-7653,053-636-7653,053-636-7653,2024-05-20
35.83680122,128.5564752,493,의원,김희택이비인후과의원,대구광역시 달서구 월배로 491 (송현동),응급의료기관이외,대구,053-655-3181,053-655-3181,053-656-3181,2024-05-20
35.82488853,128.5460438,494,의원,나라신경외과의원,"대구광역시 달서구 월배로 327, 1층 (송현동)",응급의료기관이외,대구,053-652-8500,053-652-8500,053-652-8501,2024-05-20
35.83157509,128.5323097,495,의원,나문주종합의원,대구광역시 달서구 월성로 30 (월성동),응급의료기관이외,대구,053-635-7728,053-635-7728,053-635-9070,2024-05-20
35.8501251,128.5301312,496,의원,나사렛연합내과의원,"대구광역시 달서구 용산로 141, 6층 (용산동)",응급의료기관이외,대구,053-527-8003,053-527-8003,053-527-5008,2024-05-20
35.8537866,128.5477038,497,의원,남내과의원,"대구광역시 달서구 달구벌대로 1660, 2층 (감삼동, 춘산빌딩)",응급의료기관이외,대구,053-555-7582,053-555-7582,053-565-1825,2024-05-20
35.85401876,128.5540605,498,의원,남윤덕가정의학과의원,"대구광역시 달서구 야외음악당로39길 45, 2층 (두류동)",응급의료기관이외,대구,053-653-0653,053-653-0653,053-653-0654,2024-05-20
35.81670315,128.5322987,499,의원,내눈에꽃의원,"대구광역시 달서구 월배로 168, 아보스타워 4층(상인동)",응급의료기관이외,대구,053-632-0075,053-632-0075,053-644-0075,2024-05-20
35.82418426,128.5261621,500,의원,내안에유산부인과의원,"대구광역시 달서구 조암로 39, 5층 501, 502호 (월성동)",응급의료기관이외,대구,053-636-0099,053-636-0100,053-636-0092,2024-05-20
35.82555017,128.5271008,501,의원,네오미피부과의원,"대구광역시 달서구 조암로 24, A동 3층 303호 (월성동)",응급의료기관이외,대구,053-656-0075,053-656-0075,053-656-0073,2024-05-20
35.8161761,128.5314566,502,의원,뉴스템연합의원,"대구광역시 달서구 월배로 156, 6층 (상인동)",응급의료기관이외,대구,053-642-0119,053-642-0119,053-641-7582,2024-05-20
35.81414241,128.5222669,503,의원,늘편한신내과의원,"대구광역시 달서구 월배로 71, 303호(진천동, 트윈팰리스상가)",응급의료기관이외,대구,053-641-8875,053-641-8875,053-641-8876,2024-05-20
35.8450523,128.5368192,504,의원,늘행복정신건강의학과의원,"대구광역시 달서구 와룡로 186, 401동 407호 (감삼동, 빌리브 스카이 주상복합)",응급의료기관이외,대구,053-553-7575,053-553-7575,053-553-7577,2024-05-20
35.86108125,128.5721578,505,의원,다나소아청소년과의원,대구광역시 달서구 명덕로 10 (두류동),응급의료기관이외,대구,053-628-3600,053-628-3600,053-628-3601,2024-05-20
35.84928268,128.5351296,506,의원,다나연합내과의원,"대구광역시 달서구 용산로24길 87, 2층 203호 205호 (감삼동, 웰컴빌딩)",응급의료기관이외,대구,053-551-7509,053-551-7509,053-556-7509,2024-05-20
35.84373733,128.5456088,507,의원,다나을의원,대구광역시 달서구 장기로 136 (성당동),응급의료기관이외,대구,053-964-7582,053-964-7582,050-4098-7098,2024-05-20
35.82625298,128.5291972,508,의원,다니엘소아청소년과의원,"대구광역시 달서구 조암로 4, 4층 (월성동, 그루메디컬빌딩)",응급의료기관이외,대구,053-719-2882,053-719-2882,053-719-2883,2024-05-20
35.82625298,128.5291972,509,의원,다니엘이비인후과의원,"대구광역시 달서구 조암로 4, 4층 (월성동, 그루메디컬빌딩)",응급의료기관이외,대구,053-719-2882,053-719-2882,053-719-2883,2024-05-20
35.82567385,128.5297136,510,의원,다온피부과의원,대구광역시 달서구 조암로 1 (월성동),응급의료기관이외,대구,053-641-7575,053-641-7575,053-641-7571,2024-05-20
35.85697196,128.5308634,511,의원,다정한산부인과의원,"대구광역시 달서구 용산로 218, 2층 (용산동)",응급의료기관이외,대구,053-522-0075,053-522-0075,053-522-0076,2024-05-20
35.850369,128.536089,512,의원,닥터디자이너의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 5층 505호 (죽전동)",응급의료기관이외,대구,053-721-7097,053-721-7097,053-721-7096,2024-05-20
35.81891491,128.5212469,513,의원,닥터신이비인후과의원,"대구광역시 달서구 진천로 117, 월배이타운 2층 207호 (대천동)",응급의료기관이외,대구,053-633-2300,053-631-1600,053-633-2301,2024-05-20
35.84384836,128.5309196,514,의원,닥터한정형외과의원,대구광역시 달서구 장기로 268 (장기동),응급의료기관이외,대구,053-261-0119,053-261-0119,053-261-2119,2024-05-20
35.84988175,128.5301296,515,의원,달서여성메디파크의원,"대구광역시 달서구 용산로 139, 8층(용산동)",응급의료기관이외,대구,053-667-7575,053-667-7575,053-667-7599,2024-05-20
35.83222907,128.5531006,516,의원,달서연합의원,대구광역시 달서구 월배로 432 (송현동),응급의료기관이외,대구,053-623-0475,053-623-0475,053-629-0475,2024-05-20
35.8537866,128.5477038,517,의원,달서연합정형외과의원,"대구광역시 달서구 달구벌대로 1660, 1,5층 (감삼동)",응급의료기관이외,대구,053-566-6767,053-566-6767,053-566-6768,2024-05-20
35.85118081,128.5729722,518,의원,달성외과의원,대구광역시 달서구 파도고개로 3 (성당동),응급의료기관이외,대구,053-625-5806,053-625-5806,053-625-5806,2024-05-20
35.8573514,128.558435,519,의원,대경신경과의원,"대구광역시 달서구 달구벌대로 1762, 302호 (두류동)",응급의료기관이외,대구,053-624-0119,053-624-0119,053-624-6690,2024-05-20
35.80717774,128.5359638,520,의원,대곡경대플러스마취통증의학과의원,대구광역시 달서구 도원로 29(도원동),응급의료기관이외,대구,053-638-8575,,053-638-8576,2024-05-20
35.80910204,128.512264,521,의원,대곡다나연합내과의원,"대구광역시 달서구 비슬로 2716, 3층 (대곡동)",응급의료기관이외,대구,053-638-7509,053-638-7509,053-625-1022,2024-05-20
35.80728434,128.5342937,522,의원,대곡미래연합의원,"대구광역시 달서구 한실로 69, 대한빌딩 3층 (도원동)",응급의료기관이외,대구,053-633-9807,053-633-9807,053-633-9808,2024-05-20
35.80717774,128.5359638,523,의원,대곡소아과의원,"대구광역시 달서구 도원로 29, 3층 (도원동, 중앙빌딩)",응급의료기관이외,대구,053-641-6766,053-641-6766,053-641-6766,2024-05-20
35.80910204,128.512264,524,의원,대곡시원제통의원,"대구광역시 달서구 비슬로 2716, 4층 (대곡동)",응급의료기관이외,대구,053-641-9955,053-641-9955,053-641-9953,2024-05-20
35.8079343,128.5360906,525,의원,대곡신세계미산부인과의원,"대구광역시 달서구 도원로 19, 2층(도원동)",응급의료기관이외,대구,053-638-0998,053-638-0998,053-638-0998,2024-05-20
35.85366298,128.5569255,526,의원,대곡연세의원,"대구광역시 달서구 야외음악당로 201, 2층 (두류동)",응급의료기관이외,대구,053-644-8686,053-644-8686,053-644-8689,2024-05-20
35.80723419,128.5354331,527,의원,대곡제일내과의원,"대구광역시 달서구 도원로 30, 203호 (도원동, 대곡프라자)",응급의료기관이외,대구,053-638-9922,053-638-9922,053-638-8922,2024-05-20
35.80731242,128.5340615,528,의원,대곡최내과의원,"대구광역시 달서구 한실로 67, 3층 (도원동)",응급의료기관이외,대구,053-636-1027,053-636-1027,053-631-9467,2024-05-20
35.84380022,128.5066426,529,의원,대구가톨릭의원,"대구광역시 달서구 성서공단북로 308, 4층 (갈산동)",응급의료기관이외,대구,053-583-4280,053-582-1949,053-583-1941,2024-05-20
35.8370371,128.5561448,530,의원,대구나눔의료소비자생활협동조합나눔연합의원,"대구광역시 달서구 구마로 258, 2층 (송현동)",응급의료기관이외,대구,053-652-8275,053-623-5665,053-623-9917,2024-05-20
35.84955946,128.5357182,531,의원,대구명안과의원,"대구광역시 달서구 달구벌대로 1542, 6층 (감삼동)",응급의료기관이외,대구,053-285-8000,053-285-8000,053-285-8200,2024-05-20
35.84955946,128.5357182,532,의원,대구탑연합정형외과의원,대구광역시 달서구 달구벌대로 1542 (감삼동),응급의료기관이외,대구,053-262-7500,053-262-7500,053-262-7503,2024-05-20
35.81909078,128.5160135,533,의원,대천속내과의원,"대구광역시 달서구 조암로 149, 대천그루타워 301호(대천동)",응급의료기관이외,대구,053-632-3500,053-632-3500,053-632-3501,2024-05-20
35.8254499,128.5299109,534,의원,더데이의원,"대구광역시 달서구 월곡로 379, 303호 (월성동)",응급의료기관이외,대구,053-710-0096,053-710-0096,,2024-05-20
35.850369,128.536089,535,의원,더동안의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 301,302호(죽전동)",응급의료기관이외,대구,053-716-2619,053-716-2619,053-716-2620,2024-05-20
35.84491889,128.5374471,536,의원,더본연합정형외과의원,"대구광역시 달서구 와룡로 138, 중조빌딩 2,4,5,6층(감삼동",응급의료기관이외,대구,053-553-7500,053-553-7500,053-553-7501,2024-05-20
35.819133,128.537155,537,의원,더블유안과의원,"대구광역시 달서구 월배로 219, CENTRO TOWER 3층 302호 (상인동)",응급의료기관이외,대구,053-633-0123,053-633-0123,053-631-0123,2024-05-20
35.85394679,128.5461771,538,의원,더원정형외과의원,"대구광역시 달서구 달구벌대로 1647, 1~5, 10층 (감삼동)",응급의료기관이외,대구,053-638-0001,053-638-0001,053-638-6262,2024-05-20
35.8175028,128.5327706,539,의원,더자람연합의원,"대구광역시 달서구 월배로 175, 우리빌딩 2층 (상인동)",응급의료기관이외,대구,053-263-3200,053-263-3200,053-263-3201,2024-05-20
35.850326,128.5360651,540,의원,더차오름의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 1004,1005호 (죽전동)",응급의료기관이외,대구,053-716-1090,053-716-1090,053-710-1095,2024-05-20
35.8366755,128.5562924,541,의원,더편한내과의원,"대구광역시 달서구 월배로 487-1, 6,7층 (송현동)",응급의료기관이외,대구,053-651-7585,053-651-7585,053-652-7585,2024-05-20
35.82555017,128.5271008,542,의원,더편한마취통증의학과의원,"대구광역시 달서구 조암로 24, 4층 403호 (월성동)",응급의료기관이외,대구,053-638-9118,053-638-9118,053-634-9118,2024-05-20
35.85039019,128.5148108,543,의원,도외과의원,대구광역시 달서구 달구벌대로 1348 (이곡동),응급의료기관이외,대구,053-581-7001,053-581-7001,053-581-7002,2024-05-20
35.80717774,128.5359638,544,의원,도원정형외과의원,대구광역시 달서구 도원로 29 (도원동),응급의료기관이외,대구,053-636-7575,053-636-7575,053-637-7595,2024-05-20
35.85496251,128.509991,545,의원,동산연합이비인후과의원,"대구광역시 달서구 이곡공원로 24, 3층 (이곡동)",응급의료기관이외,대구,053-593-2005,053-593-2005,053-593-2006,2024-05-20
35.83161796,128.5307715,546,의원,동산종합의원,"대구광역시 달서구 월성로 42, 201호 (월성동)",응급의료기관이외,대구,053-635-7947,053-635-7947,053-635-7946,2024-05-20
35.8501079,128.5380357,547,의원,동서비뇨기과의원,대구광역시 달서구 달구벌대로 1562 (감삼동),응급의료기관이외,대구,053-564-0980,053-564-0980,053-564-0981,2024-05-20
35.81837698,128.5369357,548,의원,동서자애신경외과내과의원,대구광역시 달서구 월배로 214 (상인동),응급의료기관이외,대구,053-631-3771,053-631-3771,053-631-3776,2024-05-20
35.85025339,128.4736813,549,의원,동아내과의원,"대구광역시 달서구 호산로 125, 209호 (파호동)",응급의료기관이외,대구,053-588-3375,053-588-3375,053-588-3075,2024-05-20
35.85459052,128.5532119,550,의원,두류연합의원,"대구광역시 달서구 야외음악당로39길 65, 2층 (두류동)",응급의료기관이외,대구,053-626-7585,053-626-7585,053-626-2104,2024-05-20
35.81670315,128.5322987,551,의원,두웰신경과의원,"대구광역시 달서구 월배로 168, 아보스타워 4층 403호 (상인동)",응급의료기관이외,대구,053-642-5757,053-642-5757,053-642-5767,2024-05-20
35.8484374,128.536007,552,의원,따뜻한속내과의원,"대구광역시 달서구 와룡로 169(감삼동, 월드마크웨스트엔드)",응급의료기관이외,대구,053-521-7582,053-521-7582,053-552-3355,2024-05-20
35.8370407,128.5561545,553,의원,라인정신건강의학과의원,"대구광역시 달서구 구마로 258, 2~6층 (송현동)",응급의료기관이외,대구,053-719-0075,053-719-0075,0583-719-0076,2024-05-20
35.82555017,128.5271008,554,의원,라파이비인후과의원,"대구광역시 달서구 조암로 24, 302호(월성동, 한신메디타원)",응급의료기관이외,대구,053-633-7575,053-633-7575,053-641-8577,2024-05-20
35.8177804,128.539322,555,의원,로운안과의원,"대구광역시 달서구 월곡로 260, 3층(상인동)",응급의료기관이외,대구,053-634-8575,053-634-8575,070-4395-8328,2024-05-20
35.850369,128.536089,556,의원,로제피부과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 704호,705호 (죽전동)",응급의료기관이외,대구,053-521-1475,053-521-1475,053-521-1476,2024-05-20
35.82192024,128.5285929,557,의원,로하스속내과의원,"대구광역시 달서구 조암남로 38, 202호 (월성동)",응급의료기관이외,대구,053-422-7579,053-422-7579,053-422-7511,2024-05-20
35.850369,128.536089,558,의원,류주연산부인과의원,"대구광역시 달서구 달구벌대로 1545, 골든뷰 메디타워 701호 (죽전동)",응급의료기관이외,대구,053-562-8275,053-562-8275,053-562-8276,2024-05-20
35.8508653,128.5376667,559,의원,르봄여성의원,"대구광역시 달서구 달구벌대로 1565, 5층 (죽전동)",응급의료기관이외,대구,053-525-7575,053-525-7575,053-525-7574,2024-05-20
35.85499453,128.5066919,560,의원,리더스내과의원,"대구광역시 달서구 성서로 419, 3층 (이곡동)",응급의료기관이외,대구,053-587-7582,053-587-7582,053-591-7582,2024-05-20
35.81688208,128.5325986,561,의원,리즈피부과의원,"대구광역시 달서구 월배로 170, 3층 (상인동)",응급의료기관이외,대구,053-631-3060,053-631-3060,053-631-3076,2024-05-20
35.81688208,128.5325986,562,의원,마미유의원,"대구광역시 달서구 월배로 170, 4층 (상인동)",응급의료기관이외,대구,053-635-6075,053-635-6075,053-635-6076,2024-05-20
35.81891491,128.5212469,563,의원,마인드정형외과의원,"대구광역시 달서구 진천로 117, 2층 201, 202호 (대천동, 월배이타운)",응급의료기관이외,대구,053-632-0005,053-632-0005,053-632-2005,2024-05-20
35.843863,128.536406,564,의원,맑은결의원,"대구광역시 달서구 와룡로 123, 상가 301동 203호 (감삼동, 죽전역 동화아이위시)",응급의료기관이외,대구,053-716-2075,053-716-2075,053-716-0175,2024-05-20
35.85425935,128.5100197,565,의원,맑은샘정신건강의학과의원,"대구광역시 달서구 이곡동로 23, 5층 503호 (이곡동)",응급의료기관이외,대구,053-584-9298,053-584-9298,053-584-9297,2024-05-20
35.8132331,128.5237828,566,의원,맑은윤슬의원,"대구광역시 달서구 월배로 80, 401동 212,213호 (진천동, 진천역대성스카이렉스아파트)",응급의료기관이외,대구,053-638-2579,053-638-2579,053-638-2570,2024-05-20
35.81640671,128.5300392,567,의원,맘튼정신건강의학과의원,"대구광역시 달서구 월배로 147, 3층 302호 (진천동)",응급의료기관이외,대구,053-638-5575,053-638-5575,053-638-5570,2024-05-20
35.83737243,128.5538005,568,의원,맥의원,"대구광역시 달서구 구마로 237, 2층 (성당동)",응급의료기관이외,대구,053-652-9777,053-652-9777,053-651-9775,2024-05-20
35.8577869,128.5302491,569,의원,메디웰의원,"대구광역시 달서구 용산로 225, 2층 202호 (용산동)",응급의료기관이외,대구,070-7677-9011,070-7677-9011,070-7677-9101,2024-05-20
35.842302,128.545973,570,의원,메디필즈의원,"대구광역시 달서구 장기로 217, 3층 (본리동)",응급의료기관이외,대구,053-623-6686,053-623-6686,053-624-6686,2024-05-20
35.83791698,128.5568815,571,의원,명가마디내과의원,"대구광역시 달서구 구마로 265, 4층 (성당동)",응급의료기관이외,대구,053-627-1616,053-627-1616,053-627-1617,2024-05-20
35.85587979,128.5531323,572,의원,미래안과의원,대구광역시 달서구 달구벌대로 1714 (두류동),응급의료기관이외,대구,053-623-7588,053-623-7588,053-623-7570,2024-05-20
35.85424897,128.5103407,573,의원,미래연합비뇨기과의원,"대구광역시 달서구 이곡동로 25, 2층 (이곡동)",응급의료기관이외,대구,053-592-1119,053-592-1119,053-592-1118,2024-05-20
35.80885624,128.5514221,574,의원,미래종합의원,대구광역시 달서구 상인로 7 (상인동),응급의료기관이외,대구,053-637-8340,053-637-8340,053-637-8340,2024-05-20
35.82522959,128.5262133,575,의원,미쁨의원,"대구광역시 달서구 조암로 32, 신월성미소지움 3층 301~303호 (월성동)",응급의료기관이외,대구,053-631-0000,053-631-0000,053-641-2020,2024-05-20
35.81758446,128.5327472,576,의원,미소안과의원,대구광역시 달서구 월배로 175 (상인동),응급의료기관이외,대구,053-643-5575,053-643-5575,053-643-5576,2024-05-20
35.85572805,128.5528102,577,의원,미소지앤의원,대구광역시 달서구 달구벌대로 1710 (두류동),응급의료기관이외,대구,053-627-0066,053-627-0066,053-628-0067,2024-05-20
35.83278307,128.5541449,578,의원,미여성의원,"대구광역시 달서구 월배로 442, 2층 (송현동)",응급의료기관이외,대구,053-624-1004,053-624-1004,053-624-1008,2024-05-20
35.82394158,128.5341621,579,의원,미와건강종합의원,"대구광역시 달서구 학산남로 13, 301호 302호 (월성동)",응급의료기관이외,대구,053-637-7200,053-637-7200,053-637-7250,2024-05-20
35.81909078,128.5160135,580,의원,바른연합소아청소년과의원,"대구광역시 달서구 조암로 149, 502호(대천동)",응급의료기관이외,대구,053-637-2200,053-637-2200,053-637-2201,2024-05-20
35.81518397,128.5272977,581,의원,바른연합정형외과의원,"대구광역시 달서구 월배로 119, 1,3,4층 (진천동)",응급의료기관이외,대구,053-633-6119,053-633-6119,053-633-6117,2024-05-20
35.83791698,128.5568815,582,의원,바른척척의원,"대구광역시 달서구 구마로 265, 청광빌딩2층 (성당동)",응급의료기관이외,대구,053-621-8275,053-621-8275,053-621-8276,2024-05-20
35.85229651,128.4988252,583,의원,박가정의학과의원,대구광역시 달서구 신당로 56 (신당동),응급의료기관이외,대구,053-592-8575,053-592-8575,053-592-8576,2024-05-20
35.8577651,128.5308687,584,의원,박기수내과의원,"대구광역시 달서구 용산로 226, 2층 (용산동)",응급의료기관이외,대구,053-524-3322,053-524-3322,053-523-7582,2024-05-20
35.81321984,128.5209329,585,의원,박세영앤대구항외과의원,대구광역시 달서구 월배로 58 (진천동),응급의료기관이외,대구,053-651-7175,053-651-7175,053-636-9405,2024-05-20
