위도,경도,번호,구분,업종명,업소명,소재지(도로명),소재지(지번),소재지전화,식단,행정동명,주관부서,기준일자
128.520682,35.82076791,4263,,일반음식점,월드푸드,"대구광역시 달서구 월암로 16, 2층 (월성동)",대구광역시 달서구 월성동 1582-1 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5523461,35.85468799,4264,,일반음식점,월랑 광장코아점,"대구광역시 달서구 달구벌대로344길 42, 지상1~2층 (두류동)",대구광역시 달서구 두류동 0496-0008 지상1~2층 ,053-628-0808,,두류3동,대구광역시 달서구 위생과,2024-05-30
128.5380167,35.81770866,4265,,일반음식점,월랑 상인점,"대구광역시 달서구 월곡로53길 10, 1층 (상인동)",대구광역시 달서구 상인동 1398-7 ,053-633-9290,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5220243,35.82211166,4266,,일반음식점,월명족발,"대구광역시 달서구 조암남로16길 19, 상가1동 1층 114호 (월성동, 월성코오롱하늘채아파트 1단지)",대구광역시 달서구 월성동 1557-6 월성코오롱하늘채아파트 1단지 ,054-430-8283,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5283363,35.81313711,4267,,일반음식점,월배뒷고기,"대구광역시 달서구 월배로28안길 53, 지상1층 114호 (진천동)",대구광역시 달서구 진천동 0239-0018 지상1층 114호,053-643-7755,,진천동,대구광역시 달서구 위생과,2024-05-30
128.525185,35.81959341,4268,,일반음식점,월배메기매운탕,"대구광역시 달서구 월배로23길 111 (월성동,(지상1층))",대구광역시 달서구 월성동 1380-1 (지상1층) ,053-637-8295,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5283363,35.81313711,4269,,일반음식점,월배족발,"대구광역시 달서구 월배로28안길 53, 1층 101호 (진천동)",대구광역시 달서구 진천동 239-18 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5237369,35.83008324,4270,,일반음식점,월성 매점,"대구광역시 달서구 월성로 100, 501동 1층 119호 (월성동, 월성 삼정그린코아 에듀파크)",대구광역시 달서구 월성동 1894 월성 삼정그린코아 에듀파크 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5264168,35.82440798,4271,,일반음식점,월성 숯불 닭구이,"대구광역시 달서구 조암로 33, 지상1층 103호 (월성동, 한성빌딩)",대구광역시 달서구 월성동 1842 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5242753,35.81946977,4272,,일반음식점,월성DS스크린식당,"대구광역시 달서구 조암남로 83-8, 주건축물제1동 2층 (월성동)",대구광역시 달서구 월성동 1394-11 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5368768,35.85212036,4273,,일반음식점,월성복집,대구광역시 달서구 와룡로 215 (죽전동),대구광역시 달서구 죽전동 257-10 ,053-525-0008,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.5283396,35.83004281,4274,,일반음식점,월성식당,"대구광역시 달서구 월성로 77, 상가나동 지상1층 102호 (월성동, 월성주공아파트2단지)",대구광역시 달서구 월성동 0086 월성주공아파트2단지 상가나동 102호,053-639-9277,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5263716,35.823201,4275,,일반음식점,월성참치,"대구광역시 달서구 상원로 179-4, 2층 201호 (월성동)",대구광역시 달서구 월성동 1190 ,053-633-9969,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.52725,35.82227066,4276,,일반음식점,월성활아구,"대구광역시 달서구 조암남로10길 20, 1층 (월성동)",대구광역시 달서구 월성동 1261-1 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5464996,35.82324104,4277,,일반음식점,월촌 생고기,"대구광역시 달서구 송현로 54-1, 1층 (송현동)",대구광역시 달서구 송현동 1945-3 ,,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5466818,35.82407677,4278,,일반음식점,월촌각반점,"대구광역시 달서구 송현로12길 17 (송현동,B동 1층 6호 (지상1층))",대구광역시 달서구 송현동 1944-5 B동 1층 6호 (지상1층) ,053-621-8383,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5458492,35.82507875,4279,,일반음식점,월촌반점,"대구광역시 달서구 월배로65길 9 (송현동,(지상1층))",대구광역시 달서구 송현동 1914-1 (지상1층) ,053-627-3769,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5485162,35.82452174,4280,,일반음식점,월촌손수제비,"대구광역시 달서구 월배로68길 32 (송현동,(지상1층))",대구광역시 달서구 송현동 798-316 (지상1층) ,053-623-2596,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5478024,35.82252136,4281,,일반음식점,월촌역청춘삼겹살,"대구광역시 달서구 송현로 40-1, 1층 (송현동)",대구광역시 달서구 송현동 1948-8 ,,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5489564,35.81528823,4282,,일반음식점,월촌한우식육식당,"대구광역시 달서구 상화북로 221-1, 지상1층 (상인동)",대구광역시 달서구 상인동 1545-0015 (지상1층) ,053-622-4003,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5362948,35.81677546,4283,,일반음식점,월하,"대구광역시 달서구 월배로40길 39, 1층 (상인동)",대구광역시 달서구 상인동 1407-10 1층 ,,,상인2동,대구광역시 달서구 위생과,2024-05-30
128.5648134,35.85485065,4284,,일반음식점,웨스턴스낵(WESTERN SNACK),"대구광역시 달서구 두류공원로 200, 지상1층 (두류동, 씨앤우방랜드 일반음식점-3)",대구광역시 달서구 두류동 산 302-11 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.4926964,35.85605679,4285,,일반음식점,웨이커피,"대구광역시 달서구 서당로9길 51, 2층 (신당동)",대구광역시 달서구 신당동 1721-2 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5352049,35.81763647,4286,,일반음식점,웨이투고(waytogo),대구광역시 달서구 월배로40길 11 (상인동),대구광역시 달서구 상인동 0251-0021 ,053-632-5568,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5388074,35.813391,4287,,일반음식점,웰빙 백두,"대구광역시 달서구 월곡로45길 54, 1층 (상인동)",대구광역시 달서구 상인동 1420-1 ,053-631-1385,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5512787,35.82944247,4288,,일반음식점,웰빙만두찐빵,"대구광역시 달서구 월배로80길 12 (송현동,(1층))",대구광역시 달서구 송현동 1931-2 (1층) ,053-654-0720,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5511189,35.80871794,4289,,일반음식점,웰빙분식&커피,"대구광역시 달서구 월곡로26길 49, 1층 (상인동)",대구광역시 달서구 상인동 1582-17 ,,,상인3동,대구광역시 달서구 위생과,2024-05-30
128.5299968,35.81088111,4290,,일반음식점,웰빙시골밥상,"대구광역시 달서구 상화로29길 22, 지상1층 (진천동)",대구광역시 달서구 진천동 0837 (지상1층) ,053-632-0799,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5329702,35.81361879,4291,,일반음식점,웰차이반점,"대구광역시 달서구 월배로28길 81, 1층 (상인동)",대구광역시 달서구 상인동 337-19 ,053-637-3736,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5561365,35.83623743,4292,,일반음식점,위기석태산면옥손만두,"대구광역시 달서구 월배로 483, 1층 (송현동)",대구광역시 달서구 송현동 1033-1 ,053-622-8582,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.521353,35.85822953,4293,,일반음식점,위드몽골(WITH MONGOL),"대구광역시 달서구 성지로 100, 2층 (용산동)",대구광역시 달서구 용산동 465-1 ,,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5259397,35.81278007,4294,,일반음식점,위드커피비어,"대구광역시 달서구 진천로10길 31, 3층 (진천동)",대구광역시 달서구 진천동 490-33 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.551526,35.83362063,4295,,일반음식점,윙크,대구광역시 달서구 학산로 230 (송현동),대구광역시 달서구 송현동 0158-0005 ,053-652-2977,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5395678,35.8183917,4296,,일반음식점,유가네닭갈비,"대구광역시 달서구 상인서로 103-6, 204호 (상인동,외1필지 리젠트프라자)",대구광역시 달서구 상인동 1506 외1필지 리젠트프라자 204호,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5274097,35.82482792,4297,,일반음식점,유가네대구월성점,"대구광역시 달서구 조암로 25, 2층 204호 (월성동)",대구광역시 달서구 월성동 1848 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5527248,35.84288702,4298,,일반음식점,유가네한우곰탕성당점,"대구광역시 달서구 야외음악당로 61, 1층 (성당동)",대구광역시 달서구 성당동 639-3 ,053-624-5696,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5284624,35.80586315,4299,,일반음식점,유고 UGO,"대구광역시 달서구 갈밭로 80, 드림파크 1~2층 107,201호 (대곡동)",대구광역시 달서구 대곡동 1056 드림파크 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5238651,35.81363546,4300,,일반음식점,유나인(U9)진천역점,"대구광역시 달서구 월배로 80, 401동 117호 (진천동,진천역대성스카이렉스)",대구광역시 달서구 진천동 508 진천역대성스카이렉스 401동 117호,053-638-2292,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5524026,35.8428281,4301,,일반음식점,유담,"대구광역시 달서구 야외음악당로13길 8, 1층 (성당동)",대구광역시 달서구 성당동 639-7 ,070-4642-2238,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5499617,35.82374614,4302,,일반음식점,유럽 국수,"대구광역시 달서구 월배로68길 64, 1층 (송현동)",대구광역시 달서구 송현동 1954 ,,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5526219,35.83817532,4303,,일반음식점,유림 뭉티기,"대구광역시 달서구 대명천로 61, 1층 (성당동)",대구광역시 달서구 성당동 828-14 ,053-627-7858,,성당동,대구광역시 달서구 위생과,2024-05-30
128.4840376,35.85177542,4304,,일반음식점,유림이네,"대구광역시 달서구 호산동로35북길 47, 1층 (호산동)",대구광역시 달서구 호산동 367-15 ,053-586-4691,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5282941,35.79650222,4305,,일반음식점,유림정,"대구광역시 달서구 한실로6길 120-11, 1층 (대곡동)",대구광역시 달서구 대곡동 1114-9 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5083385,35.84966144,4306,,일반음식점,유미,"대구광역시 달서구 달구벌대로264안길 57, 지하1층 (이곡동)",대구광역시 달서구 이곡동 1000-73 ,,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5478381,35.79700011,4307,,일반음식점,유미정,"대구광역시 달서구 수밭길 28, 1층 (도원동)",대구광역시 달서구 도원동 915-3 ,053-637-2330,,도원동,대구광역시 달서구 위생과,2024-05-30
128.547831,35.796063,4308,,일반음식점,유미정원,"대구광역시 달서구 수밭길 48, 주건축물제1동 1~2층 (도원동)",대구광역시 달서구 도원동 1117 ,,,도원동,대구광역시 달서구 위생과,2024-05-30
128.522294,35.80841962,4309,,일반음식점,유별난국밥,"대구광역시 달서구 상화로15길 9 (진천동,(지상1층))",대구광역시 달서구 진천동 465-3 (지상1층) ,053-642-8056,,진천동,대구광역시 달서구 위생과,2024-05-30
128.493471,35.85603815,4310,,일반음식점,유부데이,"대구광역시 달서구 서당로9길 37 (신당동,(지상1층))",대구광역시 달서구 신당동 1721-7 (지상1층) ,053-593-5252,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5272056,35.82168547,4311,,일반음식점,유부빚는마을,"대구광역시 달서구 조암남로10길 7, 주건축물제1동 1층 (월성동)",대구광역시 달서구 월성동 1262-5 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5087369,35.84965644,4312,,일반음식점,유성숯불,대구광역시 달서구 달구벌대로260길 38 (이곡동),대구광역시 달서구 이곡동 1000-0299 ,053-0581-0189,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.531675,35.85675564,4313,,일반음식점,유성식당,"대구광역시 달서구 달구벌대로301길 156 (용산동,(지상1층))",대구광역시 달서구 용산동 867 (지상1층) ,053-522-8847,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5648134,35.85485065,4314,,일반음식점,유쉘,대구광역시 달서구 두류공원로 200 (두류동),대구광역시 달서구 두류동 산 0302-0011 ,053-620-0001,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5470654,35.81020302,4315,,일반음식점,유씨막구이,대구광역시 달서구 월곡로 150 (상인동),대구광역시 달서구 상인동 1572-10 ,053-635-6636,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.4765373,35.8526158,4316,,일반음식점,유여사추어탕,"대구광역시 달서구 호산로29길 19, 1층 (파호동)",대구광역시 달서구 파호동 82-13 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.4844292,35.85199587,4317,,일반음식점,유이쯔,"대구광역시 달서구 호산동로35북길 42, 1층 (호산동)",대구광역시 달서구 호산동 352-16 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.4767394,35.85217175,4318,,일반음식점,유정,대구광역시 달서구 호산로27길 12 (파호동),대구광역시 달서구 파호동 82-37 ,053-0588-9419,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5386931,35.81721338,4319,,일반음식점,유정,"대구광역시 달서구 월곡로51길 8, 1층 (상인동)",대구광역시 달서구 상인동 1401-6 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5449668,35.81323088,4320,,일반음식점,유정김밥,"대구광역시 달서구 상인서로 39, 111동 107호 (상인동,상인동서상가)",대구광역시 달서구 상인동 1524 상인동서상가 111동 107호,053-635-5635,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.545934,35.85453638,4321,,일반음식점,유정보리밥,"대구광역시 달서구 당산로41길 38, 1층 (감삼동)",대구광역시 달서구 감삼동 56-13 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.4948192,35.85532749,4322,,일반음식점,유진국밥,대구광역시 달서구 계대동문로 24 (신당동),대구광역시 달서구 신당동 1804-4 ,053-593-1425,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5569309,35.85366443,4323,,일반음식점,유진식당,"대구광역시 달서구 야외음악당로 201, 4층 (두류동)",대구광역시 달서구 두류동 481-11 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5316421,35.81647438,4324,,일반음식점,유창반점,"대구광역시 달서구 월배로 162, 1층 (상인동)",대구광역시 달서구 상인동 321-3 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.552657,35.83770627,4325,,일반음식점,유쾌한뭉티기,대구광역시 달서구 야외음악당로 3 (성당동),대구광역시 달서구 성당동 0830-0001 ,,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5451673,35.81730153,4326,,일반음식점,유하반점,대구광역시 달서구 상인로 120 (상인동),대구광역시 달서구 상인동 1533-19 ,053-636-1928,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5362728,35.81218884,4327,,일반음식점,유호네돈까스,"대구광역시 달서구 상원로 23, 1층 (상인동)",대구광역시 달서구 상인동 1454-1 ,053-616-6527,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5492564,35.85348429,4328,,일반음식점,육감시대(광장코아점),"대구광역시 달서구 당산로38길 13 (두류동,(지상1층))",대구광역시 달서구 두류동 495-29 (지상1층) ,053-629-3939,,두류3동,대구광역시 달서구 위생과,2024-05-30
128.4877474,35.83941968,4329,,일반음식점,육공방숯불,"대구광역시 달서구 달서대로91길 35, 나동 101~104호 (호림동, 모다지식산업센터)",대구광역시 달서구 호림동 9-6 ,053-592-5666,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5173569,35.80884252,4330,,일반음식점,육대식쪽갈비숯불닭갈비,"대구광역시 달서구 상화로 28, 지상1층 (대곡동)",대구광역시 달서구 대곡동 0072-0002 외 2필지 (지상1층) ,053-631-2014,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5277008,35.82212074,4331,,일반음식점,육대장,"대구광역시 달서구 상원로 163, 1층 (월성동)",대구광역시 달서구 월성동 1261-11 ,053-632-1001,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5728132,35.85748566,4332,,일반음식점,육미정,"대구광역시 달서구 두류남길 29, 1층 (두류동)",대구광역시 달서구 두류동 804-22 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5224514,35.81666325,4333,,일반음식점,육미제당 대천점,"대구광역시 달서구 진천로 93, 애플 프라자 1층 111,112,113호 (대천동)",대구광역시 달서구 대천동 550-3 애플 프라자 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.5485521,35.85255617,4334,,일반음식점,육반장,대구광역시 달서구 당산로 177 (감삼동),대구광역시 달서구 감삼동 107-23 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5486009,35.80723646,4335,,일반음식점,육본가,"대구광역시 달서구 월곡로 113 (도원동,나동 (지상1층))",대구광역시 달서구 도원동 616 나동 (지상1층) ,,,도원동,대구광역시 달서구 위생과,2024-05-30
128.5517932,35.82915646,4336,,일반음식점,육봉막걸리,"대구광역시 달서구 월배로80길 22, 지상1층 (송현동)",대구광역시 달서구 송현동 1935-0012 (지상1층) ,053-622-2666,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5557558,35.83657579,4337,,일반음식점,육선생,"대구광역시 달서구 구마로52길 11 (송현동,(지상1층))",대구광역시 달서구 송현동 1040-4 (지상1층) ,053-652-9272,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5460355,35.81642525,4338,,일반음식점,육성 대구상인점,"대구광역시 달서구 상인로 108, 1층 (상인동)",대구광역시 달서구 상인동 1536-21 ,,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5541255,35.85625101,4339,,일반음식점,육시리대구직영점,"대구광역시 달서구 달구벌대로 1724, 1층 (두류동)",대구광역시 달서구 두류동 489-11 ,053-627-9200,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5292479,35.85833655,4340,,일반음식점,육십(60)계대구용산점,"대구광역시 달서구 용산서로 4-28 (용산동,(지상1층))",대구광역시 달서구 용산동 930-10 (지상1층) ,,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5515875,35.8435956,4341,,일반음식점,육십(60)계본리.감삼.성당점,"대구광역시 달서구 장기로 82, 1층 (성당동)",대구광역시 달서구 성당동 656-7 ,053-657-6002,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5438209,35.8151921,4342,,일반음식점,육십(60)계치킨상인도원점,"대구광역시 달서구 상인서로 46, 110동 1층 109호 (상인동, 상인서한타운상가)",대구광역시 달서구 상인동 1521 상인서한타운 ,053-637-6007,,상인1동,대구광역시 달서구 위생과,2024-05-30
128.5046415,35.85376301,4343,,일반음식점,육십(60)계치킨성서점,"대구광역시 달서구 이곡서로 21, 1층 103호 (이곡동)",대구광역시 달서구 이곡동 1213-1 ,053-581-9292,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5527682,35.85533136,4344,,일반음식점,육육육,"대구광역시 달서구 야외음악당로39길 86, 2층 (두류동)",대구광역시 달서구 두류동 492-1 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5172856,35.85739784,4345,,일반음식점,육장갈비,"대구광역시 달서구 선원남로 151, 209동 1층 102호 (용산동, 한마음아파트)",대구광역시 달서구 용산동 419-1 한마음아파트 209동 102호,,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5431032,35.84726443,4346,,일반음식점,육즙연구소 죽전점,"대구광역시 달서구 당산로21길 36, 1층 (감삼동)",대구광역시 달서구 감삼동 201-18 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5456354,35.82432453,4347,,일반음식점,육천돼지찌개,"대구광역시 달서구 월배로 319, 1층 (송현동)",대구광역시 달서구 송현동 1914-15 ,,,송현2동,대구광역시 달서구 위생과,2024-05-30
128.5523729,35.82880654,4348,,일반음식점,육촌(고기마을),"대구광역시 달서구 월배로80길 34 (송현동,(1층))",대구광역시 달서구 송현동 1936-40 (1층) ,053-656-4123,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5262959,35.81751565,4349,,일반음식점,육칠이(달서점),"대구광역시 달서구 진천로18길 66, 102동 1층 상가호 (진천동, 삼영로얄팔레스)",대구광역시 달서구 진천동 560-12 삼영로얄팔레스 ,,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5332071,35.83686564,4350,,일반음식점,육팔칠(687)플레이스,"대구광역시 달서구 구마로 52, 1층 (본동)",대구광역시 달서구 본동 687 ,,,본동,대구광역시 달서구 위생과,2024-05-30
128.5347208,35.85856413,4351,,일반음식점,육회 뭉티기에 진심인 여자,"대구광역시 달서구 평리로 94, 1층 (죽전동)",대구광역시 달서구 죽전동 364 ,,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.5537947,35.85461519,4352,,일반음식점,육회산낙지탕탕이,"대구광역시 달서구 야외음악당로39길 62, 22~24호 (두류동, 신내당시장아파트 1층점포)",대구광역시 달서구 두류동 486-1 신내당시장아파트 1층점포 22~24호,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5518412,35.85434307,4353,,일반음식점,육회안은연어,"대구광역시 달서구 달구벌대로344길 56 (두류동,(지상1층))",대구광역시 달서구 두류동 496-1 (지상1층) ,053-621-6880,,두류3동,대구광역시 달서구 위생과,2024-05-30
128.5455482,35.85234253,4354,,일반음식점,육회야 문연어 감삼점,"대구광역시 달서구 감삼북길 57, 1층 (감삼동)",대구광역시 달서구 감삼동 115-31 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5499604,35.82538626,4355,,일반음식점,윤가네족발&보쌈,"대구광역시 달서구 월배로72길 42, 1층 (송현동)",대구광역시 달서구 송현동 798-231 ,053-623-4180,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5312416,35.85551757,4356,,일반음식점,윤대감의정부부대찌개,"대구광역시 달서구 와룡로51길 107 (용산동,(지상1층))",대구광역시 달서구 용산동 953-15 (지상1층) ,053-523-5850,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5628454,35.85722827,4357,,일반음식점,윤스,"대구광역시 달서구 야외음악당로53길 25, 1층 (두류동)",대구광역시 달서구 두류동 116-25 ,,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5121941,35.85568677,4358,,일반음식점,윤실이네김밥,"대구광역시 달서구 이곡공원로 33, 107동 104호 (이곡동, 성서동서화성타운)",대구광역시 달서구 이곡동 1304-1 성서동서화성타운 107동 104호,053-593-2112,,이곡1동,대구광역시 달서구 위생과,2024-05-30
128.5212225,35.83807232,4359,,일반음식점,윤아슈퍼식당,"대구광역시 달서구 문화회관10길 56, B동 (장동)",대구광역시 달서구 장동 45-3 ,053-629-7727,,장기동,대구광역시 달서구 위생과,2024-05-30
128.499611,35.85761077,4360,,일반음식점,윤옥연할매떡볶이(성서점),"대구광역시 달서구 성서서로 363, 1층 (신당동)",대구광역시 달서구 신당동 1761-9 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5455482,35.85234253,4361,,일반음식점,윤이 delivery 엔 감동식혜,"대구광역시 달서구 감삼북길 57, 1층 (감삼동)",대구광역시 달서구 감삼동 115-31 ,,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5467751,35.82375115,4362,,일반음식점,윤이네 푸드,"대구광역시 달서구 송현로12길 14, 1층 (송현동)",대구광역시 달서구 송현동 1946-2 ,,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5219146,35.85459977,4363,,일반음식점,윤짬뽕,"대구광역시 달서구 새동네로 77-5, 1층 (용산동)",대구광역시 달서구 용산동 425-2 ,,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5313717,35.83983582,4364,,일반음식점,윤포차,"대구광역시 달서구 용산로4안길 29, 1층 (본리동)",대구광역시 달서구 본리동 559-1 ,,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5659511,35.85698056,4365,,일반음식점,윤포차,"대구광역시 달서구 파도고개로 190, 1층 (두류동)",대구광역시 달서구 두류동 1249-7 ,053-657-8866,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5343392,35.8525493,4366,,일반음식점,윤호짜장,"대구광역시 달서구 달구벌대로307길 55, 지상1층 (죽전동)",대구광역시 달서구 죽전동 0407-0032 지상1층 ,053-633-0343,,죽전동,대구광역시 달서구 위생과,2024-05-30
128.5529796,35.83779221,4367,,일반음식점,율하당 디저트 답례품,"대구광역시 달서구 야외음악당로 6, 1층 (성당동)",대구광역시 달서구 성당동 829-11 ,053-621-9573,,성당동,대구광역시 달서구 위생과,2024-05-30
128.5260313,35.81294111,4368,,일반음식점,으뜸육회,"대구광역시 달서구 월배로22길 34, 지상1층 (진천동)",대구광역시 달서구 진천동 0490-0031 (지상1층) ,053-644-4999,,진천동,대구광역시 달서구 위생과,2024-05-30
128.4986895,35.85864058,4369,,일반음식점,으뜸육회,"대구광역시 달서구 성서서로75길 19, 1층 (신당동)",대구광역시 달서구 신당동 1757 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5479167,35.85346551,4370,,일반음식점,으뜸육회 감삼점,"대구광역시 달서구 당산로 187, 101동 4호 (감삼동, 감삼우방맨션상가)",대구광역시 달서구 감삼동 0105-0002 감삼우방맨션상가 101동 4호,053-555-6657,,감삼동,대구광역시 달서구 위생과,2024-05-30
128.5292502,35.79444442,4371,,일반음식점,으리족발,"대구광역시 달서구 한실로6길 150, 2층 (대곡동)",대구광역시 달서구 대곡동 809-3 ,053-634-6200,,진천동,대구광역시 달서구 위생과,2024-05-30
128.5471995,35.82623288,4372,,일반음식점,은가비아주특별한불고기쌈밥,"대구광역시 달서구 월배로 345 (송현동,(지상1층))",대구광역시 달서구 송현동 1919-7 (지상1층) ,053-292-6789,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.551519,35.83326026,4373,,일반음식점,은경생고기,"대구광역시 달서구 월배로85길 28, 1층 (송현동)",대구광역시 달서구 송현동 156-8 ,053-627-7976,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.4978615,35.85582128,4374,,일반음식점,은교횟집,"대구광역시 달서구 성서서로69길 33, 1층 (신당동)",대구광역시 달서구 신당동 1786-0004 ,,,신당동,대구광역시 달서구 위생과,2024-05-30
128.5511317,35.83667162,4375,,일반음식점,은근채 쌈&고기,대구광역시 달서구 구마로 214 (송현동),대구광역시 달서구 송현동 55-2 ,053-653-5003,,송현1동,대구광역시 달서구 위생과,2024-05-30
128.5298163,35.84009895,4376,,일반음식점,은리베 디저트카페,대구광역시 달서구 본리서길 14 (본리동),대구광역시 달서구 본리동 1202-8 ,053-521-6818,,본리동,대구광역시 달서구 위생과,2024-05-30
128.5272056,35.82168547,4377,,일반음식점,은신처 월성점,"대구광역시 달서구 조암남로10길 7, 주건축물제1동 1층 (월성동)",대구광역시 달서구 월성동 1262-5 ,,,월성1동,대구광역시 달서구 위생과,2024-05-30
128.573766,35.8552834,4378,,일반음식점,은정,대구광역시 달서구 성당로 257 (두류동),대구광역시 달서구 두류동 777-7 ,053-627-5503,,두류1.2동,대구광역시 달서구 위생과,2024-05-30
128.5320159,35.83592561,4379,,일반음식점,은하멸치국수,"대구광역시 달서구 구마로10길 26, 1층 (본동)",대구광역시 달서구 본동 707 ,,,송현2동,대구광역시 달서구 위생과,2024-05-30
128.521476,35.85597509,4380,,일반음식점,은하주막,"대구광역시 달서구 성지로18길 10-20 (용산동,(지상1층))",대구광역시 달서구 용산동 446-14 (지상1층) ,,,용산1동,대구광역시 달서구 위생과,2024-05-30
128.5044823,35.85295396,4381,,일반음식점,읍천리성서점,"대구광역시 달서구 달구벌대로251길 9, 1층 105,106,107호 (이곡동)",대구광역시 달서구 이곡동 1213-4 ,,,이곡1동,대구광역시 달서구 위생과,2024-05-30
